Site_ID_AOV,Proj_Institution,ROR
21393,Michigan State University,05hs6h993
21394,The University of Texas at El Paso,04d5vba33
21395,Michigan State University,05hs6h993
21396,Michigan State University,05hs6h993
21397,Michigan State University,05hs6h993
21398,Michigan State University,05hs6h993
21399,Michigan State University,05hs6h993
21400,Michigan State University,05hs6h993
21401,Michigan State University,05hs6h993
21402,Michigan State University,05hs6h993
21403,The University of Texas at El Paso,04d5vba33
21404,The University of Texas at El Paso,04d5vba33
21405,The University of Texas at El Paso,04d5vba33
21406,The University of Texas at El Paso,04d5vba33
21407,The University of Texas at El Paso,04d5vba33
21408,The University of Texas at El Paso,04d5vba33
21409,The University of Texas at El Paso,04d5vba33
21410,The University of Texas at El Paso,04d5vba33
21411,The University of Texas at El Paso,04d5vba33
21412,The University of Texas at El Paso,04d5vba33
21413,Michigan State University,05hs6h993
21414,Michigan State University,05hs6h993
21415,Michigan State University,05hs6h993
21416,Michigan State University,05hs6h993
21417,Michigan State University,05hs6h993
21418,Michigan State University,05hs6h993
21419,Michigan State University,05hs6h993
21420,Michigan State University,05hs6h993
21421,Michigan State University,05hs6h993
21422,The University of Texas at El Paso,04d5vba33
21423,The University of Texas at El Paso,04d5vba33
21424,The University of Texas at El Paso,04d5vba33
21425,The University of Texas at El Paso,04d5vba33
21426,The University of Texas at El Paso,04d5vba33
21427,Michigan State University,05hs6h993
21428,Michigan State University,05hs6h993
21429,Michigan State University,05hs6h993
21430,Michigan State University,05hs6h993
21431,Michigan State University,05hs6h993
21432,Michigan State University,05hs6h993
21433,The University of Texas at El Paso,04d5vba33
21434,The University of Texas at El Paso,04d5vba33
21435,The University of Texas at El Paso,04d5vba33
21436,The University of Texas at El Paso,04d5vba33
21437,The University of Texas at El Paso,04d5vba33
21438,The University of Texas at El Paso,04d5vba33
21439,The University of Texas at El Paso,04d5vba33
21440,The University of Texas at El Paso,04d5vba33
21441,The University of Texas at El Paso,04d5vba33
21442,The University of Texas at El Paso,04d5vba33
21443,The University of Texas at El Paso,04d5vba33
21444,The University of Texas at El Paso,04d5vba33
21445,The University of Texas at El Paso,04d5vba33
21446,The University of Texas at El Paso,04d5vba33
21447,The University of Texas at El Paso,04d5vba33
21448,The University of Texas at El Paso,04d5vba33
21449,The University of Texas at El Paso,04d5vba33
21450,The University of Texas at El Paso,04d5vba33
21451,The University of Texas at El Paso,04d5vba33
21452,The University of Texas at El Paso,04d5vba33
21453,The University of Texas at El Paso,04d5vba33
21454,The University of Texas at El Paso,04d5vba33
21455,The University of Texas at El Paso,04d5vba33
21456,The University of Texas at El Paso,04d5vba33
21457,The University of Texas at El Paso,04d5vba33
21458,The University of Texas at El Paso,04d5vba33
21459,The University of Texas at El Paso,04d5vba33
21460,The University of Texas at El Paso,04d5vba33
21461,The University of Texas at El Paso,04d5vba33
21462,The University of Texas at El Paso,04d5vba33
21463,The University of Texas at El Paso,04d5vba33
21464,The University of Texas at El Paso,04d5vba33
21465,The University of Texas at El Paso,04d5vba33
21466,The University of Texas at El Paso,04d5vba33
21467,The University of Texas at El Paso,04d5vba33
21468,The University of Texas at El Paso,04d5vba33
21469,The University of Texas at El Paso,04d5vba33
21470,The University of Texas at El Paso,04d5vba33
21471,The University of Texas at El Paso,04d5vba33
21472,The University of Texas at El Paso,04d5vba33
21473,The University of Texas at El Paso,04d5vba33
21474,The University of Texas at El Paso,04d5vba33
21475,The University of Texas at El Paso,04d5vba33
21476,The University of Texas at El Paso,04d5vba33
21477,The University of Texas at El Paso,04d5vba33
21478,The University of Texas at El Paso,04d5vba33
21479,The University of Texas at El Paso,04d5vba33
21480,The University of Texas at El Paso,04d5vba33
21481,The University of Texas at El Paso,04d5vba33
21482,The University of Texas at El Paso,04d5vba33
21483,The University of Texas at El Paso,04d5vba33
21484,The University of Texas at El Paso,04d5vba33
21485,The University of Texas at El Paso,04d5vba33
21486,The University of Texas at El Paso,04d5vba33
21487,The University of Texas at El Paso,04d5vba33
21488,The University of Texas at El Paso,04d5vba33
21489,The University of Texas at El Paso,04d5vba33
21490,The University of Texas at El Paso,04d5vba33
21491,The University of Texas at El Paso,04d5vba33
21492,The University of Texas at El Paso,04d5vba33
21493,The University of Texas at El Paso,04d5vba33
21494,The University of Texas at El Paso,04d5vba33
21495,The University of Texas at El Paso,04d5vba33
21496,The University of Texas at El Paso,04d5vba33
21497,The University of Texas at El Paso,04d5vba33
21498,The University of Texas at El Paso,04d5vba33
21499,The University of Texas at El Paso,04d5vba33
21500,The University of Texas at El Paso,04d5vba33
21501,The University of Texas at El Paso,04d5vba33
21502,The University of Texas at El Paso,04d5vba33
21503,The University of Texas at El Paso,04d5vba33
21504,The University of Texas at El Paso,04d5vba33
21505,The University of Texas at El Paso,04d5vba33
21506,The University of Texas at El Paso,04d5vba33
21507,The University of Texas at El Paso,04d5vba33
21508,The University of Texas at El Paso,04d5vba33
21509,The University of Texas at El Paso,04d5vba33
21510,The University of Texas at El Paso,04d5vba33
21511,The University of Texas at El Paso,04d5vba33
21512,The University of Texas at El Paso,04d5vba33
21513,The University of Texas at El Paso,04d5vba33
21514,The University of Texas at El Paso,04d5vba33
21515,The University of Texas at El Paso,04d5vba33
21516,The University of Texas at El Paso,04d5vba33
21517,The University of Texas at El Paso,04d5vba33
21518,The University of Texas at El Paso,04d5vba33
21519,The University of Texas at El Paso,04d5vba33
21520,The University of Texas at El Paso,04d5vba33
21521,The University of Texas at El Paso,04d5vba33
21522,The University of Texas at El Paso,04d5vba33
21523,The University of Texas at El Paso,04d5vba33
21524,The University of Texas at El Paso,04d5vba33
21525,The University of Texas at El Paso,04d5vba33
21526,The University of Texas at El Paso,04d5vba33
21527,The University of Texas at El Paso,04d5vba33
21528,The University of Texas at El Paso,04d5vba33
21529,The University of Texas at El Paso,04d5vba33
21530,The University of Texas at El Paso,04d5vba33
21531,The University of Texas at El Paso,04d5vba33
21532,The University of Texas at El Paso,04d5vba33
21533,The University of Texas at El Paso,04d5vba33
21534,The University of Texas at El Paso,04d5vba33
21535,The University of Texas at El Paso,04d5vba33
21536,The University of Texas at El Paso,04d5vba33
21537,The University of Texas at El Paso,04d5vba33
21538,The University of Texas at El Paso,04d5vba33
21539,The University of Texas at El Paso,04d5vba33
21540,The University of Texas at El Paso,04d5vba33
21541,The University of Texas at El Paso,04d5vba33
21542,The University of Texas at El Paso,04d5vba33
21543,University of Delaware,01sbq1a82
21544,University of Delaware,01sbq1a82
21545,The University of Texas at El Paso,04d5vba33
21546,The University of Texas at El Paso,04d5vba33
21547,The University of Texas at El Paso,04d5vba33
21548,The University of Texas at El Paso,04d5vba33
21549,The University of Texas at El Paso,04d5vba33
21550,The University of Texas at El Paso,04d5vba33
21551,The University of Texas at El Paso,04d5vba33
21552,The University of Texas at El Paso,04d5vba33
21553,The University of Texas at El Paso,04d5vba33
21554,The University of Texas at El Paso,04d5vba33
21555,The University of Texas at El Paso,04d5vba33
21556,The University of Texas at El Paso,04d5vba33
21557,The University of Texas at El Paso,04d5vba33
21558,The University of Texas at El Paso,04d5vba33
21559,The University of Texas at El Paso,04d5vba33
21560,The University of Texas at El Paso,04d5vba33
21561,The University of Texas at El Paso,04d5vba33
21562,The University of Texas at El Paso,04d5vba33
21563,The University of Texas at El Paso,04d5vba33
21564,The University of Texas at El Paso,04d5vba33
21565,The University of Texas at El Paso,04d5vba33
21566,The University of Texas at El Paso,04d5vba33
21567,The University of Texas at El Paso,04d5vba33
21568,The University of Texas at El Paso,04d5vba33
21569,The University of Texas at El Paso,04d5vba33
21570,The University of Texas at El Paso,04d5vba33
21571,The University of Texas at El Paso,04d5vba33
21572,The University of Texas at El Paso,04d5vba33
21573,The University of Texas at El Paso,04d5vba33
21574,The University of Texas at El Paso,04d5vba33
21575,The University of Texas at El Paso,04d5vba33
21576,The University of Texas at El Paso,04d5vba33
21577,The University of Texas at El Paso,04d5vba33
21578,The University of Texas at El Paso,04d5vba33
21579,The University of Texas at El Paso,04d5vba33
21580,The University of Texas at El Paso,04d5vba33
21581,The University of Texas at El Paso,04d5vba33
21582,The University of Texas at El Paso,04d5vba33
21583,University of Delaware,01sbq1a82
21584,University of Delaware,01sbq1a82
21585,University of Delaware,01sbq1a82
21586,The University of Texas at El Paso,04d5vba33
21587,The University of Texas at El Paso,04d5vba33
21588,The University of Texas at El Paso,04d5vba33
21589,The University of Texas at El Paso,04d5vba33
21590,The University of Texas at El Paso,04d5vba33
21591,The University of Texas at El Paso,04d5vba33
21592,The University of Texas at El Paso,04d5vba33
21593,The University of Texas at El Paso,04d5vba33
21594,The University of Texas at El Paso,04d5vba33
21595,The University of Texas at El Paso,04d5vba33
21596,The University of Texas at El Paso,04d5vba33
21597,The University of Texas at El Paso,04d5vba33
21598,The University of Texas at El Paso,04d5vba33
21599,The University of Texas at El Paso,04d5vba33
21600,The University of Texas at El Paso,04d5vba33
21601,The University of Texas at El Paso,04d5vba33
21602,The University of Texas at El Paso,04d5vba33
21603,The University of Texas at El Paso,04d5vba33
21604,The University of Texas at El Paso,04d5vba33
21605,The University of Texas at El Paso,04d5vba33
21606,The University of Texas at El Paso,04d5vba33
21607,The University of Texas at El Paso,04d5vba33
21608,The University of Texas at El Paso,04d5vba33
21609,The University of Texas at El Paso,04d5vba33
21610,The University of Texas at El Paso,04d5vba33
21611,The University of Texas at El Paso,04d5vba33
21612,The University of Texas at El Paso,04d5vba33
21613,The University of Texas at El Paso,04d5vba33
21614,The University of Texas at El Paso,04d5vba33
21615,The University of Texas at El Paso,04d5vba33
21616,The University of Texas at El Paso,04d5vba33
21617,The University of Texas at El Paso,04d5vba33
21618,The University of Texas at El Paso,04d5vba33
21619,The University of Texas at El Paso,04d5vba33
21620,The University of Texas at El Paso,04d5vba33
21621,The University of Texas at El Paso,04d5vba33
21622,The University of Texas at El Paso,04d5vba33
21623,The University of Texas at El Paso,04d5vba33
21624,The University of Texas at El Paso,04d5vba33
21625,The University of Texas at El Paso,04d5vba33
21626,The University of Texas at El Paso,04d5vba33
21627,The University of Texas at El Paso,04d5vba33
21628,The University of Texas at El Paso,04d5vba33
21629,The University of Texas at El Paso,04d5vba33
21630,The University of Texas at El Paso,04d5vba33
21631,The University of Texas at El Paso,04d5vba33
21632,The University of Texas at El Paso,04d5vba33
21633,The University of Texas at El Paso,04d5vba33
21634,The University of Texas at El Paso,04d5vba33
21635,The University of Texas at El Paso,04d5vba33
21636,The University of Texas at El Paso,04d5vba33
21637,The University of Texas at El Paso,04d5vba33
21638,The University of Texas at El Paso,04d5vba33
21639,The University of Texas at El Paso,04d5vba33
21640,The University of Texas at El Paso,04d5vba33
21641,The University of Texas at El Paso,04d5vba33
21642,The University of Texas at El Paso,04d5vba33
