Site_ID_AOV,Funding_Agency,ROR
28955,NSF: National Science Foundation,021nxhr62
28956,NSF: National Science Foundation,021nxhr62
28957,NSF: National Science Foundation,021nxhr62
28958,NSF: National Science Foundation,021nxhr62
28959,NSF: National Science Foundation,021nxhr62
28960,NSF: National Science Foundation,021nxhr62
28961,NSF: National Science Foundation,021nxhr62
28962,NSF: National Science Foundation,021nxhr62
28963,NSF: National Science Foundation,021nxhr62
28964,NSF: National Science Foundation,021nxhr62
28965,NSF: National Science Foundation,021nxhr62
28966,NSF: National Science Foundation,021nxhr62
28967,NSF: National Science Foundation,021nxhr62
28968,NSF: National Science Foundation,021nxhr62
28969,NSF: National Science Foundation,021nxhr62
28970,NSF: National Science Foundation,021nxhr62
28971,NSF: National Science Foundation,021nxhr62
28972,NSF: National Science Foundation,021nxhr62
28973,NSF: National Science Foundation,021nxhr62
28974,NSF: National Science Foundation,021nxhr62
28975,NSF: National Science Foundation,021nxhr62
28976,NSF: National Science Foundation,021nxhr62
28977,NSF: National Science Foundation,021nxhr62
28978,NSF: National Science Foundation,021nxhr62
28979,NSF: National Science Foundation,021nxhr62
28980,NSF: National Science Foundation,021nxhr62
28981,NSF: National Science Foundation,021nxhr62
28982,NSF: National Science Foundation,021nxhr62
28983,NSF: National Science Foundation,021nxhr62
28984,NSF: National Science Foundation,021nxhr62
28985,NSF: National Science Foundation,021nxhr62
28986,NSF: National Science Foundation,021nxhr62
28987,NSF: National Science Foundation,021nxhr62
28988,NSF: National Science Foundation,021nxhr62
28989,NSF: National Science Foundation,021nxhr62
28990,NSF: National Science Foundation,021nxhr62
28991,NSF: National Science Foundation,021nxhr62
28992,NSF: National Science Foundation,021nxhr62
28993,NSF: National Science Foundation,021nxhr62
28994,NSF: National Science Foundation,021nxhr62
28995,NSF: National Science Foundation,021nxhr62
28996,NSF: National Science Foundation,021nxhr62
28997,NSF: National Science Foundation,021nxhr62
28998,NSF: National Science Foundation,021nxhr62
28999,NSF: National Science Foundation,021nxhr62
29000,NSF: National Science Foundation,021nxhr62
29001,NSF: National Science Foundation,021nxhr62
29002,NSF: National Science Foundation,021nxhr62
29003,NSF: National Science Foundation,021nxhr62
29004,NSF: National Science Foundation,021nxhr62
29005,NSF: National Science Foundation,021nxhr62
29006,NSF: National Science Foundation,021nxhr62
29007,NSF: National Science Foundation,021nxhr62
29008,NSF: National Science Foundation,021nxhr62
29009,NSF: National Science Foundation,021nxhr62
29010,NSF: National Science Foundation,021nxhr62
29011,NSF: National Science Foundation,021nxhr62
29012,NSF: National Science Foundation,021nxhr62
29013,NSF: National Science Foundation,021nxhr62
29014,NSF: National Science Foundation,021nxhr62
29015,NSF: National Science Foundation,021nxhr62
29016,NSF: National Science Foundation,021nxhr62
29017,NSF: National Science Foundation,021nxhr62
29018,NSF: National Science Foundation,021nxhr62
29019,NSF: National Science Foundation,021nxhr62
29020,NSF: National Science Foundation,021nxhr62
29021,NSF: National Science Foundation,021nxhr62
29022,NSF: National Science Foundation,021nxhr62
29023,NSF: National Science Foundation,021nxhr62
29024,NSF: National Science Foundation,021nxhr62
29025,NSF: National Science Foundation,021nxhr62
29026,NSF: National Science Foundation,021nxhr62
29027,NSF: National Science Foundation,021nxhr62
29028,NSF: National Science Foundation,021nxhr62
29029,NSF: National Science Foundation,021nxhr62
29030,NSF: National Science Foundation,021nxhr62
29031,NSF: National Science Foundation,021nxhr62
29032,NSF: National Science Foundation,021nxhr62
29033,NSF: National Science Foundation,021nxhr62
29034,NSF: National Science Foundation,021nxhr62
29035,NSF: National Science Foundation,021nxhr62
29036,NSF: National Science Foundation,021nxhr62
29037,NSF: National Science Foundation,021nxhr62
29038,NSF: National Science Foundation,021nxhr62
29039,NSF: National Science Foundation,021nxhr62
29040,NSF: National Science Foundation,021nxhr62
29041,NSF: National Science Foundation,021nxhr62
29042,NSF: National Science Foundation,021nxhr62
29043,NSF: National Science Foundation,021nxhr62
29044,NSF: National Science Foundation,021nxhr62
29045,NSF: National Science Foundation,021nxhr62
29046,NSF: National Science Foundation,021nxhr62
29047,NSF: National Science Foundation,021nxhr62
29048,NSF: National Science Foundation,021nxhr62
29049,NSF: National Science Foundation,021nxhr62
29050,NSF: National Science Foundation,021nxhr62
29051,NSF: National Science Foundation,021nxhr62
29052,NSF: National Science Foundation,021nxhr62
29053,NSF: National Science Foundation,021nxhr62
29054,NSF: National Science Foundation,021nxhr62
29055,NSF: National Science Foundation,021nxhr62
29056,NSF: National Science Foundation,021nxhr62
29057,NSF: National Science Foundation,021nxhr62
29058,NSF: National Science Foundation,021nxhr62
29059,NSF: National Science Foundation,021nxhr62
29060,NSF: National Science Foundation,021nxhr62
29061,NSF: National Science Foundation,021nxhr62
29062,NSF: National Science Foundation,021nxhr62
29063,NSF: National Science Foundation,021nxhr62
29064,NSF: National Science Foundation,021nxhr62
29065,NSF: National Science Foundation,021nxhr62
29066,NSF: National Science Foundation,021nxhr62
29067,NSF: National Science Foundation,021nxhr62
29068,NSF: National Science Foundation,021nxhr62
29069,NSF: National Science Foundation,021nxhr62
29070,NSF: National Science Foundation,021nxhr62
29071,NSF: National Science Foundation,021nxhr62
29072,NSF: National Science Foundation,021nxhr62
29073,NSF: National Science Foundation,021nxhr62
29074,NSF: National Science Foundation,021nxhr62
29075,NSF: National Science Foundation,021nxhr62
29076,NSF: National Science Foundation,021nxhr62
29077,NSF: National Science Foundation,021nxhr62
29078,NSF: National Science Foundation,021nxhr62
29079,NSF: National Science Foundation,021nxhr62
29080,NSF: National Science Foundation,021nxhr62
29081,NSF: National Science Foundation,021nxhr62
29082,NSF: National Science Foundation,021nxhr62
29083,NSF: National Science Foundation,021nxhr62
29084,NSF: National Science Foundation,021nxhr62
29085,NSF: National Science Foundation,021nxhr62
29086,NSF: National Science Foundation,021nxhr62
29087,NSF: National Science Foundation,021nxhr62
29088,NSF: National Science Foundation,021nxhr62
29089,NSF: National Science Foundation,021nxhr62
29090,NSF: National Science Foundation,021nxhr62
29091,NSF: National Science Foundation,021nxhr62
29092,NSF: National Science Foundation,021nxhr62
29093,NSF: National Science Foundation,021nxhr62
29094,NSF: National Science Foundation,021nxhr62
29095,NSF: National Science Foundation,021nxhr62
29096,NSF: National Science Foundation,021nxhr62
29097,NSF: National Science Foundation,021nxhr62
29098,NSF: National Science Foundation,021nxhr62
29099,NSF: National Science Foundation,021nxhr62
29100,NSF: National Science Foundation,021nxhr62
29101,NSF: National Science Foundation,021nxhr62
29102,NSF: National Science Foundation,021nxhr62
29103,NSF: National Science Foundation,021nxhr62
29104,NSF: National Science Foundation,021nxhr62
29105,NSF: National Science Foundation,021nxhr62
29106,NSF: National Science Foundation,021nxhr62
29107,NSF: National Science Foundation,021nxhr62
29108,NSF: National Science Foundation,021nxhr62
29109,NSF: National Science Foundation,021nxhr62
29110,NSF: National Science Foundation,021nxhr62
29111,NSF: National Science Foundation,021nxhr62
29112,NSF: National Science Foundation,021nxhr62
29113,NSF: National Science Foundation,021nxhr62
29114,NSF: National Science Foundation,021nxhr62
29115,NSF: National Science Foundation,021nxhr62
29116,NSF: National Science Foundation,021nxhr62
29117,NSF: National Science Foundation,021nxhr62
29118,NSF: National Science Foundation,021nxhr62
29119,NSF: National Science Foundation,021nxhr62
29120,NSF: National Science Foundation,021nxhr62
29121,NSF: National Science Foundation,021nxhr62
29122,NSF: National Science Foundation,021nxhr62
29123,NSF: National Science Foundation,021nxhr62
29124,NSF: National Science Foundation,021nxhr62
29125,NSF: National Science Foundation,021nxhr62
29126,NSF: National Science Foundation,021nxhr62
29127,NSF: National Science Foundation,021nxhr62
29128,NSF: National Science Foundation,021nxhr62
29129,NSF: National Science Foundation,021nxhr62
29130,NSF: National Science Foundation,021nxhr62
29131,NSF: National Science Foundation,021nxhr62
29132,NSF: National Science Foundation,021nxhr62
29133,NSF: National Science Foundation,021nxhr62
29134,NSF: National Science Foundation,021nxhr62
29135,NSF: National Science Foundation,021nxhr62
29136,NSF: National Science Foundation,021nxhr62
29137,NSF: National Science Foundation,021nxhr62
29138,NSF: National Science Foundation,021nxhr62
29139,NSF: National Science Foundation,021nxhr62
29140,NSF: National Science Foundation,021nxhr62
29141,NSF: National Science Foundation,021nxhr62
29142,NSF: National Science Foundation,021nxhr62
29143,NSF: National Science Foundation,021nxhr62
29144,NSF: National Science Foundation,021nxhr62
29145,NSF: National Science Foundation,021nxhr62
29146,NSF: National Science Foundation,021nxhr62
29147,NSF: National Science Foundation,021nxhr62
29148,NSF: National Science Foundation,021nxhr62
29149,NSF: National Science Foundation,021nxhr62
29150,NSF: National Science Foundation,021nxhr62
29151,NSF: National Science Foundation,021nxhr62
29152,NSF: National Science Foundation,021nxhr62
29153,NSF: National Science Foundation,021nxhr62
29154,NSF: National Science Foundation,021nxhr62
29155,NSF: National Science Foundation,021nxhr62
29156,NSF: National Science Foundation,021nxhr62
29157,NSF: National Science Foundation,021nxhr62
29158,NSF: National Science Foundation,021nxhr62
29159,NSF: National Science Foundation,021nxhr62
29160,NSF: National Science Foundation,021nxhr62
29161,NSF: National Science Foundation,021nxhr62
29162,NSF: National Science Foundation,021nxhr62
29163,NSF: National Science Foundation,021nxhr62
29164,NSF: National Science Foundation,021nxhr62
29165,NSF: National Science Foundation,021nxhr62
29166,NSF: National Science Foundation,021nxhr62
29167,NSF: National Science Foundation,021nxhr62
29168,NSF: National Science Foundation,021nxhr62
29169,NSF: National Science Foundation,021nxhr62
29170,NSF: National Science Foundation,021nxhr62
29171,NSF: National Science Foundation,021nxhr62
29172,NSF: National Science Foundation,021nxhr62
29173,NSF: National Science Foundation,021nxhr62
29174,NSF: National Science Foundation,021nxhr62
29175,NSF: National Science Foundation,021nxhr62
29176,NSF: National Science Foundation,021nxhr62
29177,NSF: National Science Foundation,021nxhr62
29178,NSF: National Science Foundation,021nxhr62
29179,NSF: National Science Foundation,021nxhr62
29180,NSF: National Science Foundation,021nxhr62
29181,NSF: National Science Foundation,021nxhr62
29182,NSF: National Science Foundation,021nxhr62
29183,NSF: National Science Foundation,021nxhr62
29184,NSF: National Science Foundation,021nxhr62
29185,NSF: National Science Foundation,021nxhr62
29186,NSF: National Science Foundation,021nxhr62
29187,NSF: National Science Foundation,021nxhr62
29188,NSF: National Science Foundation,021nxhr62
29189,NSF: National Science Foundation,021nxhr62
29190,NSF: National Science Foundation,021nxhr62
29191,NSF: National Science Foundation,021nxhr62
29192,NSF: National Science Foundation,021nxhr62
29193,NSF: National Science Foundation,021nxhr62
29194,NSF: National Science Foundation,021nxhr62
29195,NSF: National Science Foundation,021nxhr62
29196,NSF: National Science Foundation,021nxhr62
29197,NSF: National Science Foundation,021nxhr62
29198,NSF: National Science Foundation,021nxhr62
29199,NSF: National Science Foundation,021nxhr62
29200,NSF: National Science Foundation,021nxhr62
29201,NSF: National Science Foundation,021nxhr62
29202,NSF: National Science Foundation,021nxhr62
29203,NSF: National Science Foundation,021nxhr62
29204,NSF: National Science Foundation,021nxhr62
29205,NSF: National Science Foundation,021nxhr62
29206,NSF: National Science Foundation,021nxhr62
29207,NSF: National Science Foundation,021nxhr62
29208,NSF: National Science Foundation,021nxhr62
29209,NSF: National Science Foundation,021nxhr62
29210,NSF: National Science Foundation,021nxhr62
29211,NSF: National Science Foundation,021nxhr62
29212,NSF: National Science Foundation,021nxhr62
29213,NSF: National Science Foundation,021nxhr62
29214,NSF: National Science Foundation,021nxhr62
29215,NSF: National Science Foundation,021nxhr62
29216,NSF: National Science Foundation,021nxhr62
29217,NSF: National Science Foundation,021nxhr62
29218,NSF: National Science Foundation,021nxhr62
29219,NSF: National Science Foundation,021nxhr62
